submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
02/14/2021,UT,"361,294","361,294",0,710,0,"1,794","1,735",59,4,1,02/15/2021 02:46:24 PM,Agree,Agree
01/30/2021,MA,"521,360","495,599","25,761",4108,151,"14,768","14,471",297,59,2,02/01/2021 12:00:00 AM,Agree,Agree
04/07/2020,HI,449,,,21,0,5,,,0,,04/07/2020 12:22:39 PM,Not agree,Not agree
03/13/2020,FL,31,,,0,,2,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
09/01/2020,TX,"617,333",,,4364,0,"14,891",,,111,0,09/03/2020 12:00:00 AM,Not agree,Not agree
12/16/2020,MA,"304,112","292,316","11,796",5952,502,"11,637","11,385",252,50,0,12/18/2020 12:00:00 AM,Agree,Agree
07/08/2021,OK,"460,682","363,078","97,604",551,194,"7,409","6,315","1,094",2,0,07/09/2021 01:56:56 PM,Agree,Agree
06/18/2020,CO,"29,901","27,218","2,683",228,13,"1,638","1,303",335,7,3,06/19/2020 03:01:11 PM,Agree,Agree
03/19/2020,CO,277,,,61,,2,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/05/2021,WV,"132,964","106,259","26,705",287,68,"2,318",,,9,0,03/06/2021 03:08:48 PM,Agree,Not agree
10/05/2020,PW,0,,,0,0,0,,,0,0,10/06/2020 01:33:58 PM,,
12/14/2020,AS,3,,,0,0,0,,,0,0,12/15/2020 02:39:02 PM,,
06/03/2020,UT,"10,737","10,737",0,384,0,117,117,0,4,0,06/04/2020 03:03:31 PM,Agree,Agree
06/12/2020,PW,0,,,0,0,0,,,0,0,06/13/2020 05:46:26 PM,,
07/22/2021,GA,"1,155,208","916,373","238,835",2144,755,"21,605","18,655","2,950",12,1,07/23/2021 01:48:31 PM,Agree,Agree
03/29/2021,OK,"441,874","348,978","92,896",213,61,"7,137","6,069","1,068",4,1,03/30/2021 12:00:00 AM,Agree,Agree
04/27/2020,NYC,"168,023","164,109","3,914",1648,53,"17,608","13,702","3,906",318,53,06/07/2021 02:25:36 PM,Agree,Agree
01/07/2021,HI,"22,133",,,287,0,297,,,0,0,01/08/2021 03:56:01 PM,Not agree,Not agree
04/06/2021,NYC,"872,292","724,845","147,447",2069,601,"31,597","26,589","5,008",49,1,04/04/2021 12:00:00 AM,Agree,Agree
02/22/2020,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
04/03/2021,FL,"2,038,204",,,5817,"1,625","33,652",,,66,7,04/04/2021 01:43:43 PM,Not agree,Not agree
06/29/2021,MP,183,183,0,0,0,2,2,0,0,0,06/30/2021 02:11:39 PM,Agree,Agree
03/29/2020,HI,230,,,31,0,0,,,0,,03/28/2020 12:22:39 PM,Not agree,Not agree
02/26/2021,UT,"370,084","370,084",0,651,0,"1,907","1,851",56,17,-1,02/27/2021 02:51:23 PM,Agree,Agree
04/24/2020,AS,0,,,0,0,0,,,0,0,05/25/2020 03:38:40 PM,,
02/25/2020,AK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,N/A,N/A
05/11/2021,OK,"451,064","355,876","95,188",178,37,"7,280","6,199","1,081",2,0,05/12/2021 12:00:00 AM,Agree,Agree
05/12/2021,WV,"157,215","123,227","33,988",340,122,"2,748",,,14,3,05/13/2021 02:28:07 PM,Agree,Not agree
06/11/2020,OK,"9,738",,,420,0,391,391,0,2,0,06/12/2020 12:00:00 AM,Not agree,Agree
08/08/2020,UT,"44,090","43,723",367,23,1,336,336,0,0,0,08/09/2020 02:03:10 PM,Agree,Agree
07/22/2020,TX,"351,618",,,9879,0,"7,700",,,272,0,07/24/2020 12:00:00 AM,Not agree,Not agree
12/23/2020,UT,"257,697","257,697",0,2612,0,"1,196","1,174",22,23,1,12/24/2020 02:31:20 PM,Agree,Agree
03/26/2020,FL,"2,352",,,491,,29,,,6,,03/26/2020 04:22:39 PM,Not agree,Not agree
05/03/2021,PW,0,,,0,0,0,,,0,0,05/04/2021 02:00:10 PM,,
06/13/2021,MA,"708,875","662,811","46,064",39,6,"17,939","17,576",363,0,0,06/14/2021 03:07:59 PM,Agree,Agree
09/07/2020,MA,"122,791","121,046","1,745",229,7,"9,151","8,943",208,9,1,09/09/2020 12:00:00 AM,Agree,Agree
02/28/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/24/2021,AK,"68,198",,,19,0,367,,,0,0,06/25/2021 03:01:46 PM,N/A,N/A
04/16/2020,KS,"1,588",,,94,,80,,,4,,04/16/2020 04:22:39 PM,Agree,N/A
05/13/2021,OK,"451,331","356,090","95,241",140,25,"7,284","6,203","1,081",1,0,05/14/2021 12:00:00 AM,Agree,Agree
05/12/2021,AS,0,,,0,0,0,,,0,0,05/13/2021 02:28:07 PM,,
01/27/2020,PW,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
04/02/2020,FL,"8,694",,,1199,,144,,,43,,04/01/2020 04:22:39 PM,Not agree,Not agree
03/08/2020,TX,5,,,0,0,0,,,0,0,03/10/2020 12:00:00 AM,Not agree,Not agree
02/05/2021,MP,133,133,0,0,0,2,2,0,0,0,02/06/2021 04:05:17 PM,Agree,Agree
11/26/2020,CO,"216,683","206,695","9,988",6053,269,"2,957","2,485",472,51,5,11/27/2020 03:07:59 PM,Agree,Agree
10/11/2020,UT,"85,844","85,844",0,1200,0,517,513,4,7,0,10/12/2020 02:07:08 PM,Agree,Agree
12/01/2020,AS,3,,,0,0,0,,,0,0,12/02/2020 03:48:48 PM,,
04/14/2020,TX,"14,624",,,718,0,483,,,32,0,04/16/2020 12:00:00 AM,Not agree,Not agree
06/27/2020,PW,0,,,0,0,0,,,0,0,06/28/2020 02:59:02 PM,,
02/21/2021,AS,4,,,0,0,0,,,0,0,02/22/2021 02:53:38 PM,,
10/13/2020,UT,"87,819","87,819",0,987,0,522,518,4,0,0,10/14/2020 01:28:39 PM,Agree,Agree
09/04/2020,OK,"67,585","67,089",496,1000,163,"1,079","1,071",8,12,0,09/05/2020 12:00:00 AM,Agree,Agree
07/04/2021,WV,"164,211","128,282","35,929",31,7,"2,899",,,0,0,07/05/2021 02:30:02 PM,Agree,Not agree
04/16/2020,MP,13,,,0,,2,,,0,,04/16/2020 04:22:39 PM,Agree,Agree
11/01/2020,FL,"796,802",,,4805,-431,"16,789",,,28,0,11/02/2020 02:53:09 PM,Not agree,Not agree
03/19/2020,WV,5,,,3,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
01/15/2021,CO,"371,458","354,390","17,068",2281,199,"5,343","4,659",684,27,0,01/16/2021 02:46:10 PM,Agree,Agree
07/25/2021,AS,0,,,0,0,0,,,0,0,07/26/2021 01:52:25 PM,,
08/21/2020,PR,"29,577","13,282","16,295",731,463,381,246,135,7,1,08/22/2020 02:21:09 PM,Agree,Agree
02/24/2021,GA,"994,061","810,473","183,588",3240,"1,183","17,064","14,882","2,182",137,16,02/25/2021 02:54:32 PM,Agree,Agree
07/05/2020,AS,0,,,0,0,0,,,0,0,07/06/2020 03:16:12 PM,,
09/12/2020,AS,0,,,0,0,0,,,0,0,09/13/2020 04:17:15 PM,,
08/23/2020,PW,0,,,0,0,0,,,0,0,08/24/2020 01:54:34 PM,,
04/17/2021,AR,"333,407",,,221,60,"5,693",,,1,1,04/18/2021 01:41:35 PM,Not agree,Not agree
07/28/2020,CO,"45,314","42,149","3,165",749,0,"1,807","1,470",337,8,1,07/29/2020 02:34:46 PM,Agree,Agree
07/04/2020,AK,"1,114",,,49,0,18,,,0,0,07/04/2020 12:00:00 AM,N/A,N/A
08/16/2020,TX,"535,042",,,6204,0,"13,027",,,136,0,08/18/2020 12:00:00 AM,Not agree,Not agree
07/11/2021,FL,"2,371,548",,,5094,"1,180","38,193",,,18,0,07/12/2021 02:22:55 PM,Not agree,Not agree
05/20/2020,FL,"47,471",,,527,0,"2,096",,,44,0,05/21/2020 03:41:38 PM,Not agree,Not agree
04/20/2021,CO,"493,029","461,748","31,281",1963,216,"6,211","5,474",737,10,0,04/21/2021 02:12:05 PM,Agree,Agree
10/14/2020,UT,"88,963","88,963",0,1144,0,527,523,4,5,0,10/15/2020 01:30:46 PM,Agree,Agree
06/22/2021,AR,"346,180",,,485,290,"5,884",,,8,1,06/23/2021 03:24:06 PM,Not agree,Not agree
01/27/2021,UT,"340,684","340,684",0,2009,0,"1,620","1,576",44,7,0,01/28/2021 02:49:07 PM,Agree,Agree
06/30/2020,TX,"159,986",,,6975,0,"3,267",,,97,0,07/02/2020 12:00:00 AM,Not agree,Not agree
10/08/2020,OK,"103,749","96,723","7,026",1391,243,"1,480","1,459",21,14,0,10/09/2020 12:00:00 AM,Agree,Agree
02/17/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/19/2021,FL,"2,430,826",,,8012,"1,683","38,422",,,9,2,07/20/2021 02:48:47 PM,Not agree,Not agree
02/06/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12/25/2020,WV,"78,836","64,718","14,118",1597,397,"1,247",,,19,1,12/26/2020 02:34:18 PM,Agree,Not agree
05/18/2020,AR,"4,813",,,54,0,100,,,2,0,05/19/2020 03:45:23 PM,Not agree,Not agree
07/21/2020,PW,0,,,0,0,0,,,0,0,07/22/2020 02:51:28 PM,,
01/23/2021,FL,"1,609,953",,,12104,"4,294","25,164",,,153,28,01/24/2021 02:36:49 PM,Not agree,Not agree
07/18/2021,CO,"566,210","525,850","40,360",458,80,"6,880","6,088",792,2,0,07/19/2021 02:21:19 PM,Agree,Agree
03/03/2021,MP,144,144,0,0,0,2,2,0,0,0,03/04/2021 03:08:33 PM,Agree,Agree
07/13/2021,MP,183,183,0,0,0,2,2,0,0,0,07/14/2021 02:14:34 PM,Agree,Agree
06/27/2020,HI,881,,,26,0,17,,,0,0,06/28/2020 10:59:02 AM,Not agree,Not agree
12/03/2020,PR,"54,597","52,784","1,813",492,57,"1,172",943,229,17,0,12/04/2020 03:00:59 PM,Agree,Agree
12/29/2020,PW,0,,,0,0,0,,,0,0,12/30/2020 02:56:20 PM,,
06/29/2021,AK,"68,339",,,39,0,367,,,0,0,06/30/2021 02:11:39 PM,N/A,N/A
02/18/2021,MA,"563,976","534,827","29,149",2040,237,"15,788","15,470",318,42,1,02/20/2021 12:00:00 AM,Agree,Agree
09/12/2020,TX,"657,589",,,4324,0,"15,766",,,67,0,09/14/2020 12:00:00 AM,Not agree,Not agree
05/24/2020,CO,"24,137","21,857","2,280",200,0,"1,330","1,055",275,3,0,05/25/2020 02:12:49 PM,Agree,Agree
04/29/2021,MP,164,164,0,0,0,2,2,0,0,0,04/30/2021 01:40:40 PM,Agree,Agree
10/27/2020,HI,"14,715",,,62,0,214,,,3,0,10/28/2020 01:52:28 PM,Not agree,Not agree
03/08/2020,NYC,18,18,0,8,0,1,1,0,0,0,03/06/2020 12:00:00 AM,Agree,Agree
12/24/2020,AS,3,,,0,0,0,,,0,0,12/25/2020 02:25:34 PM,,
04/26/2021,WV,"151,671","119,387","32,284",289,106,"2,821",,,0,0,04/27/2021 01:56:18 PM,Agree,Not agree
06/12/2020,OK,"10,093",,,355,0,394,394,0,3,0,06/13/2020 12:00:00 AM,Not agree,Agree
01/04/2021,NYC,"460,051","405,525","54,526",5265,"1,070","25,248","20,492","4,756",58,2,01/02/2021 12:00:00 AM,Agree,Agree
07/03/2020,GA,"91,044","89,293","1,751",2811,34,"2,856","2,856",0,7,0,07/04/2020 11:30:31 AM,Agree,Agree
08/18/2020,MP,54,54,0,0,0,2,2,0,0,0,08/19/2020 02:23:51 PM,Agree,Agree
06/21/2020,PW,0,,,0,0,0,,,0,0,06/22/2020 03:24:02 PM,,
05/22/2021,PW,0,,,0,0,0,,,0,0,05/23/2021 01:37:59 PM,,
11/05/2020,PR,"70,519","36,904","33,615",1103,300,862,659,203,7,1,11/06/2020 03:33:41 PM,Agree,Agree
06/03/2020,HI,647,,,1,0,17,,,0,0,06/04/2020 11:03:31 AM,Not agree,Not agree
08/08/2020,OK,"47,671",,,634,1,753,748,5,9,0,08/09/2020 12:00:00 AM,Not agree,Agree
06/11/2020,AS,0,,,0,0,0,,,0,0,06/12/2020 02:17:59 PM,,
02/04/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/29/2021,KS,"274,685","225,520","49,165",2168,525,"3,779",,,61,12,01/30/2021 02:43:11 PM,Agree,N/A
04/17/2020,NYC,"138,230","135,204","3,026",3980,105,"13,228","10,210","3,018",558,105,04/15/2020 12:00:00 AM,Agree,Agree
04/12/2020,WV,611,,,20,,8,,,2,,04/11/2020 04:22:39 PM,Agree,Not agree
09/18/2020,PR,"40,993","19,807","21,186",1309,615,605,435,170,6,1,09/19/2020 02:00:26 PM,Agree,Agree
02/08/2020,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
05/17/2020,MP,21,21,0,0,0,2,2,0,0,0,05/18/2020 04:01:54 PM,Agree,Agree
10/29/2020,OK,"130,543","118,471","12,072",1578,325,"1,896","1,835",61,31,4,10/30/2020 12:00:00 AM,Agree,Agree
07/21/2021,TX,"3,039,980",,,5017,"1,435","51,709",,,33,0,07/22/2021 03:06:50 PM,Not agree,Not agree
04/30/2020,UT,"4,753","4,753",0,148,0,46,46,0,0,0,05/01/2020 09:00:19 PM,Agree,Agree
12/12/2020,PW,0,,,0,0,0,,,0,0,12/13/2020 02:31:19 PM,,
07/05/2020,FL,"197,076",,,9986,0,"3,731",,,29,-1,07/06/2020 03:16:12 PM,Not agree,Not agree
03/29/2021,AK,"60,293",,,129,0,338,,,0,0,03/29/2021 12:00:00 AM,N/A,N/A
04/19/2021,MP,162,162,0,0,0,2,2,0,0,0,04/20/2021 02:59:01 PM,Agree,Agree
07/14/2020,WV,"4,407","4,289",118,94,0,97,,,0,0,07/15/2020 03:05:12 PM,Agree,Not agree
06/19/2021,CO,"553,486","515,243","38,243",380,65,"6,725","5,936",789,6,1,06/18/2021 01:48:26 PM,Agree,Agree
04/10/2020,PW,0,,,0,,0,,,0,,04/09/2020 04:22:39 PM,,
12/17/2020,AR,"194,543",,,3039,757,"3,112",,,38,8,12/18/2020 02:45:01 PM,Not agree,Not agree
06/17/2020,CO,"29,673","27,003","2,670",231,23,"1,631","1,299",332,14,6,06/18/2020 05:16:14 PM,Agree,Agree
05/12/2020,OK,"5,515",,,124,0,301,301,0,4,0,05/13/2020 12:00:00 AM,Not agree,Agree
05/10/2021,UT,"400,559","400,559",0,207,0,"2,225","2,160",65,1,0,05/11/2021 01:53:24 PM,Agree,Agree
01/30/2021,FL,"1,682,096",,,14654,"4,583","26,360",,,106,9,01/31/2021 02:48:12 PM,Not agree,Not agree
03/30/2021,FL,"2,014,354",,,4946,"1,263","33,338",,,91,6,03/31/2021 02:08:03 PM,Not agree,Not agree
01/06/2021,UT,"292,720","292,720",0,3769,0,"1,330","1,301",29,18,0,01/07/2021 02:56:59 PM,Agree,Agree
07/23/2021,FL,"2,479,975",,,14258,"3,807","38,670",,,-44,-4,07/24/2021 02:21:11 PM,Not agree,Not agree
09/29/2020,MA,"131,584","129,243","2,341",512,62,"9,469","9,255",214,14,1,10/01/2020 12:00:00 AM,Agree,Agree
11/30/2020,AK,"31,793",,,485,0,205,,,1,0,11/30/2020 12:00:00 AM,N/A,N/A
09/15/2020,KS,"49,899","48,139","1,760",0,0,534,,,0,0,09/16/2020 01:53:41 PM,Agree,N/A
06/23/2021,GA,"1,131,972","901,723","230,249",389,138,"21,350","18,426","2,924",21,2,06/24/2021 03:16:23 PM,Agree,Agree
12/28/2020,UT,"266,590","266,590",0,1716,0,"1,219","1,197",22,5,0,12/29/2020 02:56:32 PM,Agree,Agree
04/22/2021,HI,"31,977",,,92,0,473,,,2,0,04/23/2021 01:57:50 PM,Not agree,Not agree
03/04/2020,NYC,1,1,0,0,0,1,1,0,1,0,03/02/2020 12:00:00 AM,Agree,Agree
03/10/2020,CO,17,,,5,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/25/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/06/2020,PW,0,,,0,0,0,,,0,0,10/07/2020 01:45:01 PM,,
03/28/2020,KS,261,,,59,,5,,,1,,03/28/2020 04:22:39 PM,Agree,N/A
11/03/2020,WV,"25,593","23,446","2,147",358,131,469,,,11,3,11/04/2020 03:03:00 PM,Agree,Not agree
03/03/2020,FL,2,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
06/02/2021,OK,"453,399","357,800","95,599",115,27,"7,317","6,235","1,082",1,0,06/03/2021 03:22:54 PM,Agree,Agree
07/18/2021,AK,"69,745",,,146,0,374,,,0,0,07/19/2021 02:21:19 PM,N/A,N/A
05/20/2021,AR,"339,662",,,256,73,"5,808",,,3,1,05/21/2021 02:08:46 PM,Not agree,Not agree
04/02/2020,WV,217,,,26,,2,,,0,,04/01/2020 04:22:39 PM,Agree,Not agree
01/02/2021,NYC,"452,671","400,001","52,670",4165,779,"25,149","20,399","4,750",42,1,12/31/2020 12:00:00 AM,Agree,Agree
01/23/2021,AR,"282,995",,,1613,463,"4,563",,,14,3,01/24/2021 02:36:49 PM,Not agree,Not agree
02/15/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/18/2020,AS,0,,,0,0,0,,,0,0,07/19/2020 03:05:47 PM,,
05/01/2020,AR,"3,310",,,55,0,64,,,3,0,05/02/2020 03:47:19 PM,Not agree,Not agree
10/07/2020,AS,0,,,0,0,0,,,0,0,10/08/2020 01:56:57 PM,,
05/08/2020,GA,"30,363","30,346",17,544,1,"1,362","1,362",0,26,0,05/09/2020 05:26:08 PM,Agree,Agree
07/20/2021,FL,"2,439,814",,,8988,"2,415","38,480",,,58,9,07/21/2021 02:18:34 PM,Not agree,Not agree
07/28/2020,PW,0,,,0,0,0,,,0,0,07/29/2020 02:34:46 PM,,
11/12/2020,AS,3,,,0,0,0,,,0,0,11/13/2020 02:54:34 PM,,
07/05/2020,WV,"3,335","3,230",105,130,-1,95,,,1,0,07/06/2020 03:16:12 PM,Agree,Not agree
04/21/2020,MA,"41,199","41,199",0,1556,0,"2,642","2,564",78,162,2,04/23/2020 12:00:00 AM,Agree,Agree
02/05/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/18/2021,HI,"26,906",,,60,0,425,,,1,0,02/19/2021 03:33:51 PM,Not agree,Not agree
05/07/2020,GA,"29,819","29,803",16,821,1,"1,336","1,336",0,9,0,05/08/2020 05:26:08 PM,Agree,Agree
02/12/2020,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
09/29/2020,WV,"15,692","15,248",444,180,18,345,,,8,0,09/30/2020 02:17:41 PM,Agree,Not agree
10/30/2020,WV,"23,990","22,188","1,802",524,79,451,,,8,0,10/31/2020 01:30:31 PM,Agree,Not agree
01/22/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
05/30/2020,GA,"44,883","44,854",29,738,0,"2,003","2,003",0,32,0,05/31/2020 10:43:17 AM,Agree,Agree
03/01/2020,KS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,N/A
10/26/2020,AK,"13,392",,,350,0,102,,,2,0,10/26/2020 12:00:00 AM,N/A,N/A
11/16/2020,OK,"177,831","155,566","22,265",2032,475,"2,371","2,267",104,25,3,11/17/2020 12:00:00 AM,Agree,Agree
03/08/2020,HI,2,,,1,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
08/28/2020,GA,"275,134","263,374","11,760",2678,337,"5,471","5,471",0,78,0,08/29/2020 09:42:50 AM,Agree,Agree
04/19/2020,NYC,"145,573","142,319","3,254",3676,92,"14,253","11,007","3,246",476,92,04/17/2020 12:00:00 AM,Agree,Agree
05/20/2021,GA,"1,118,308","892,151","226,157",833,184,"20,591","17,869","2,722",22,2,05/21/2021 02:08:46 PM,Agree,Agree
07/04/2020,UT,"25,002","24,779",223,431,-1,181,181,0,-1,0,07/05/2020 03:00:14 PM,Agree,Agree
10/09/2020,KS,"65,807","61,856","3,951",1855,0,763,,,40,0,10/10/2020 01:30:17 PM,Agree,N/A
12/01/2020,NYC,"324,863","299,796","25,067",2354,625,"24,048","19,365","4,683",15,0,11/29/2020 12:00:00 AM,Agree,Agree
02/08/2020,MA,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/08/2021,TX,"2,689,413",,,2595,724,"47,237",,,102,0,03/10/2021 12:00:00 AM,Not agree,Not agree
05/26/2021,WV,"160,777","125,748","35,029",190,30,"2,788",,,6,2,05/27/2021 01:41:41 PM,Agree,Not agree
08/06/2020,NYC,"230,040","224,464","5,576",206,19,"23,291","18,674","4,617",6,2,08/04/2020 12:00:00 AM,Agree,Agree
07/07/2021,GA,"1,137,560","905,494","232,066",667,241,"21,467","18,541","2,926",10,3,07/08/2021 02:26:57 PM,Agree,Agree
11/29/2020,GA,"469,516","420,601","48,915",1952,287,"9,442","8,778",664,18,15,11/30/2020 02:51:40 PM,Agree,Agree
08/09/2020,AS,0,,,0,0,0,,,0,0,08/10/2020 02:23:35 PM,,
09/20/2020,OK,"83,469","80,202","3,267",743,180,"1,253","1,241",12,13,0,09/21/2020 12:00:00 AM,Agree,Agree
02/19/2020,AK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,N/A,N/A
08/18/2020,AR,"53,487",,,410,0,619,,,16,0,08/19/2020 02:23:51 PM,Not agree,Not agree
02/22/2021,AK,"55,566",,,61,0,320,,,0,0,02/22/2021 12:00:00 AM,N/A,N/A
12/04/2020,MA,"246,398","237,456","8,942",5491,299,"11,028","10,787",241,52,2,12/06/2020 12:00:00 AM,Agree,Agree
05/12/2020,WV,"1,378","1,378",0,9,0,58,,,1,0,05/13/2020 03:26:08 PM,Agree,Not agree
03/04/2021,PW,0,,,0,0,0,,,0,0,03/05/2021 04:11:33 PM,,
05/07/2020,KS,"6,144","6,082",62,410,62,147,,,3,0,05/08/2020 09:26:08 PM,Agree,N/A
04/19/2020,PW,0,,,0,0,0,,,0,0,04/19/2020 04:22:39 PM,,
04/19/2021,MA,"673,974","632,707","41,267",1317,81,"17,490","17,139",351,12,0,04/21/2021 12:00:00 AM,Agree,Agree
05/16/2020,GA,"34,832","34,811",21,562,0,"1,592","1,592",0,35,0,05/17/2020 11:27:46 AM,Agree,Agree
10/03/2020,UT,"76,225","76,225",0,1068,0,476,472,4,2,0,10/04/2020 01:35:23 PM,Agree,Agree
10/12/2020,AR,"93,487",,,654,86,"1,586",,,18,1,10/13/2020 01:29:38 PM,Not agree,Not agree
09/07/2020,CO,"59,487","55,458","4,029",213,11,"1,973","1,623",350,1,1,09/08/2020 02:47:00 PM,Agree,Agree
03/04/2021,UT,"373,319","373,319",0,611,0,"1,965","1,909",56,10,0,03/05/2021 04:11:33 PM,Agree,Agree
01/01/2021,AK,"46,241",,,470,0,285,,,4,0,01/01/2021 12:00:00 AM,N/A,N/A
07/26/2020,HI,"1,683",,,28,0,26,,,0,0,07/27/2020 10:16:42 AM,Not agree,Not agree
03/04/2021,MA,"586,310","554,630","31,680",1567,157,"16,384","16,053",331,51,0,03/06/2021 12:00:00 AM,Agree,Agree
09/06/2020,OK,"69,086","68,272",814,581,159,"1,103","1,095",8,13,0,09/07/2020 12:00:00 AM,Agree,Agree
02/20/2020,TX,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
10/16/2020,PR,"56,650","28,293","28,357",238,119,761,578,183,3,0,10/17/2020 02:09:18 PM,Agree,Agree
10/01/2020,KS,"59,749","56,621","3,128",0,0,678,,,0,0,10/02/2020 01:40:08 PM,Agree,N/A
08/26/2020,PR,"31,383","14,469","16,914",639,180,412,270,142,8,1,08/27/2020 01:42:08 PM,Agree,Agree
03/17/2020,OK,485,,,91,0,0,0,0,0,0,03/18/2020 12:00:00 AM,Not agree,Agree
01/27/2020,GA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/25/2020,FL,"768,653",,,2348,419,"16,429",,,12,0,10/26/2020 01:41:41 PM,Not agree,Not agree
07/16/2020,KS,"20,933","20,479",454,0,0,299,,,0,0,07/17/2020 02:31:01 PM,Agree,N/A
09/16/2020,NYC,"241,529","234,979","6,550",461,27,"23,469","18,830","4,639",5,0,09/14/2020 12:00:00 AM,Agree,Agree
03/27/2020,GA,"2,367","2,365",2,524,0,65,,,5,,03/26/2020 12:22:39 PM,Agree,Agree
10/04/2020,KS,"61,111","57,762","3,349",0,0,698,,,0,0,10/05/2020 01:49:47 PM,Agree,N/A
04/26/2021,AK,"64,786",,,83,0,341,,,0,0,04/26/2021 12:00:00 AM,N/A,N/A
11/28/2020,PR,"51,703","50,197","1,506",122,6,"1,083",859,224,0,0,11/29/2020 02:49:08 PM,Agree,Agree
05/01/2021,CO,"512,804","479,386","33,418",1838,177,"6,302","5,547",755,7,2,05/02/2021 02:13:07 PM,Agree,Agree
12/25/2020,AK,"44,206",,,149,0,270,,,0,0,12/25/2020 12:00:00 AM,N/A,N/A
04/12/2020,CO,"7,303",,,410,,290,,,16,,04/11/2020 04:22:39 PM,Agree,Agree
12/25/2020,CO,"322,189","308,907","13,282",2659,91,"4,586","3,948",638,36,1,12/26/2020 02:34:18 PM,Agree,Agree
06/28/2020,AR,"19,818",,,508,0,264,,,5,0,06/29/2020 02:37:31 PM,Not agree,Not agree
02/08/2021,TX,"2,491,227",,,8040,"1,219","43,099",,,217,0,02/10/2021 12:00:00 AM,Not agree,Not agree
01/12/2021,HI,"23,048",,,108,0,306,,,0,0,01/13/2021 02:44:58 PM,Not agree,Not agree
07/10/2020,AR,"26,803",,,751,0,313,,,4,0,07/11/2020 06:25:05 PM,Not agree,Not agree
09/28/2020,AK,"7,664",,,114,0,68,,,0,0,09/28/2020 12:00:00 AM,N/A,N/A
05/11/2020,CO,"19,735","17,893","1,842",103,19,986,842,144,15,1,05/12/2020 05:26:08 PM,Agree,Agree
04/20/2020,MP,14,,,0,,0,0,0,-2,0,04/20/2020 04:22:39 PM,Agree,Agree
08/16/2020,WV,"8,564","8,393",171,107,3,160,,,0,0,08/17/2020 02:26:31 PM,Agree,Not agree
03/20/2020,UT,102,,,34,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/27/2020,GA,"75,410","74,091","1,319",1952,9,"2,776","2,776",0,6,0,06/28/2020 10:59:02 AM,Agree,Agree
02/23/2020,GA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
04/12/2021,MP,160,160,0,0,0,2,2,0,0,0,04/13/2021 02:00:37 PM,Agree,Agree
01/17/2021,AS,3,,,0,0,0,,,0,0,01/18/2021 02:39:32 PM,,
05/01/2021,KS,"309,301","249,857","59,444",171,37,"4,982",,,0,0,05/02/2021 02:13:07 PM,Agree,N/A
04/02/2021,OK,"442,860","349,710","93,150",249,55,"7,153","6,084","1,069",0,0,04/03/2021 12:00:00 AM,Agree,Agree
04/10/2020,AS,0,,,0,,0,,,0,,04/09/2020 04:22:39 PM,,
07/20/2021,PW,2,,,0,0,0,,,0,0,07/21/2021 02:18:34 PM,,
01/26/2020,AK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,N/A,N/A
09/08/2020,KS,"46,914","45,352","1,562",0,0,485,,,0,0,09/09/2020 01:47:50 PM,Agree,N/A
05/10/2020,FL,"39,888",,,-113,0,"1,735",,,20,0,05/11/2020 09:26:08 PM,Not agree,Not agree
