clean_text,label
"How many people can you spot wearing masks? 😷 Bigger question.. how many can you spot actually social distancing? I love the beach and Memorial Day Weekend, but We are still in the middle of a pandemic.  #COVID19 **Someone sent me this from Ocean City, MD📸 ",
"@NBCNews I thought we were wearing masks to protect others, not ourselves. But the mask (which you are touching with your hands btw) will protect me better than the vaccine? This is why no one believes anybody 🙄 @CDCDirector @CDCgov",
"@HearMeRoar53881 Thank you. Last night one of my opponents raised ~$100k at an in person maskless party in Newport.  Due to increase in Covid19 cases &amp; positivity rates especially in lower income neighborhoods in OC, ZERO ICU bed hospital capacity, we are only online. ",
Not all nurses follow safety guidelines. I don't understand it. She didn't say why she doesn't wear a mask. That's what I want to know. I want to find her and ask her. ,
"don’t forget there’s still a pandemic going on ! people wanna see their family, go out with friends and most importantly live a normal life again! so pls WEAR YOUR FUCKEN MASK.",
"There's 1 hsehld I unmask in besides mine, &lt;1x/wk. They are taking precautions but for mostly good reasons looser ones than I can living alone. Tonight I learned that when I am annoyed over there for non-covid reasons, covid anxiety compounds it into anger reallll fast.",
Protecting myself and others today in Lincoln for my Dr appt. Thank you Tina Oswald for the mask 😷 💗 It felt so good to get dressed up to leave the house! ☺️  #corona #maskup ,
Wear a damn mask. ,
"Many are not aware that we have a large population of international patients at our hospital.They are here because they have hope that we can help them #EndCancer. Help us remain a safe place for patients. Practice social distancing, wear a mask and wash your hands. Stay healthy. ",
"If you got a KID AT HOME why wouldn’t you wear your mask 25/8 whenever you step out the house?? Especially at work, WHY WOULDNT YOU WEAR A MASK DAWG. Don’t make no fucking sense to me ‼️",
@MetroBoolinn__ People kill me. We did are part wore our mask took our test&amp;continued 2 b responsible. We owe nobody any explanation. People act like since COVID came out that’s the only thing people been dying from. It’s the preexisting conditions that cause death in a lot of these cases.,
"I was literally given medicine three(3) times to stop my heart and ""reset"" it bc my heart was going to stop completely. Wear a fucking mask thx xoxo. ",
No kidding 😐😐😐Don't be a psychopath#Covid_19#TrumpIsANationalDisgrace#WearAMask#WearADamnMask,
"Don’t think of it as losing a family member, think of it as gaining a virus! #wearamask",
Hey everyone! I will continue wearing a mask after the pandemic because I hate feeling obligated to smile and be friendly in public ☺☺ i will instead scowl at strangers behind my mask! Thank you for your support 🥰🥰,
Jk I always wear a mask but spank me anywayyyy,
Wear a mask or GTFO. It’s that simple. ,
"We could stop having to have lockdowns if people would just stop being stupid/selfish - wear your damn mask, don’t go out partying, socially distance when you NEED to be in public, and wash your hands frequently. ",
"Not hard, people. If my 6-year old can wear a mask while training and competing as a little ninja warrior, you can too! 😷 ",
The @NBA successfully created a whole motherf*ing bubble w protocol dictated by science. Successfully. I do not understand what part of “this sh!t works” people don’t understand. #trustscience #dotherightthing #wearamask #publichealthworks,
"Over 125,000 COVID-19 deaths thus far. Even so, we still have no national plan to deal with the pandemic. During the COVID-19 briefing today, Pence urged Americans to pray --- three separate times. Wear a mask? Not once. Masks work. Prayers don't.",
@ReallyAmerican1 One of every 40 people who  gets covid19 dies and trump is trying to spread it by no masks and no social distancing rallies #TrumpDoesntCare,
"@DNewsPreps @DavisHSSports @OfficialMustang Feel free to only make positive insights. Like, “everyone appears safe. They are all doing a great job social distancing and wearing masks!” Have fun!!!",
"@MayorOfLA You let the protesters &amp; luders off the hook. You let the ppl crowd in LA after the lakers won. However, You're fining innocent biz owners for not being able to control everyone not wearing masks. We are paying taxes  for the ""luders"" who destroyed city streets during pandemic.",
"By all means, keep packing those bars and restaurants though. And don’t wear a mask in public while you’re at it! 🤦‍♂️🤦‍♂️ ",
This is my favorite part of the year! Love everything Melissa Saye does to keep the museum safe and fun year-round. They will be sanitizing between sessions and those over 8 years old need to wear a mask. ,
"I went out today and wetin i see funny me, some people out here be wearing designer masks instead of a normal protective mask, i thought the whole idea of wearing a mask was to protect yourself from the virus not look cool to the virus 🤦🏻‍♂🤦🏻‍♂😂#BeSafe#COVIDー19",
@IHG @IHGService I’m very disappointed to see none of your staff wearing masks or taking COVID precautions at Holiday Inn Express Miami Airport! NOT ACCEPTABLE #COVID19 #maskfail,
@Johnnymanee_ @shmougie Bro I’m making more money than I’ve ever made in my life to make people spread out and hand out masks and PPE. This shit is a racket lmao 😂,
"... it’s a good thing I don’t work in the entertainment industry, surrounded by hundreds of people every day ... *checks notes* Wait ... wait I do.Y’all I’m thrilled to be back at work and to have a job I love but please please please WEAR A MASK. #FloridaLife #COVID19 #Orlando ",
Great story. Thank you for sharing Eric!  So happy things are looking up #MaskUpMichigan ,
"“Cover smart. Do your part. Slow the spread.”This study was done by my nephew, a fluid dynamicist and mechanical engineer at NIST. (National Institute of Standards and Technology). Take a few minutes to learn the science behind the masks. ",
Just washed my hair and I can’t do a thing with it. Finally doing my laundry. These two thoughts are unrelated. Wear a mask. #monday #jorome #selfie #wearamask #staysafe #stayhealthy #laundryday #freshstart ,
"I have big anxiety about voicing my frustrations about how much I hate covid in public because some people take that as a co-signing of the opinion that it’s a hoax or that masks are bullshit. Yes, I hate it. but NO- it’s not a hoax and wear a fucking mask please. Thanks.",
"A #vaccine pic w/sunglasses AND a brick wall?  I’m such a cliché 😷 💉🤩  Still gotta #maskup &amp; frequently #covidtest me w/my #covid_19 #hometests 🦠 This is a great start tho! @ Chicago, Illinois ",
"Today I got to give my mom a hug for the first time since, I dunno, early  March?!? So grateful for the free Covid testing in #Lowell thru the Stop the Spread program. Wear your damn masks, people!",
"There’s a long list and Twitter is definitely on it. That’s why they CANT stop professional sports DESPITE the obvious lack of social distancing and mask wearing during high impact sports. Because IF you cut that off- Billy, Tupac and Juan gon be mad! 😡 #distracteddriving ",
Every time I’ve attended sacrament meeting this year I’ve thought about this!!! Which is partly why I will not go to the pulpit when everyone takes their masks off to speak 🥴 ,
Wear a mask. Protect others. Don’t be a dumb fuck. #MaskUp #COVIDIOT #COVID19Vaccine #CovidVaccine #COVID19 #IWearAMaskBecause #WearMaskProtectLife #WearAMask #wednesdaythought #IndiaFightsCorona #coffee #Trending #stayathome #smallbusiness ,
"Good morning, afternoon and evening, everybody!!  ☀️❤️💪🏾😷 #leadWithLove #goWithGod #BeSafeOutThere #WearAMask #bekind21 ",
"This COVID stuff was all a joke to me at the beginning not gonna lie. But y’all take it serious pls? Where your masks, take every precaution. Cause it is real. And it just took my grandma from me💔",
#wearthemask #wearamask #maskup #maskupnola #maskupamerica #masktogetheramerica #socialdistancing works #washyourhands frequently #StayHome #stayhealthy #doyounoharm #survivecovid19 ,
The pandemic is not going anywhere. Y’all bitches better mask up.,
"Working from home (still), wearing a mask when I go out in public, and limiting my contact to a few close friends and family. And otherwise staying my dumb ass at home. ",
New Arrivals with post and now in store and on the website “faceshields” and mask up under is an option for extra safety🙏🏽 #melomask #fashion #almedacorridor #covid19 #covidfreeshopping @ Melodrama Boutique ,
We are offering free mask to protect  customers during pandemic #COVID19 safety measures one/customer @boutiquesmog1 @DHCS_CA @cityofvacaville @DHCS_CA ,
Wear your masks people . Thank you @HillaryClinton ,
"@aunna_inza @Julie44shaw @BrandonStraka @AmericanAir No one is changing a unit of measurement. These studies measure Covid molecules and test mask permeability, but this is clinical it’s not recreating real world scenarios. If the masks didn’t work then why are non-lockdown masked populations doing better than their counterparts?",
