clean_text,label
This...this why 'merica this Covid is winning. Not about our freedoms...about our lives #MoreMasksLessCrowds ,
"Hi Lina jyst found yu! Follw yu ! Thx yu so much ! Please read what I just wrote! I see the depression on these little kids faces, creating mental illness! I named them the Coyite Fear Eyes Mask People! Brainw blubd sheep! I’m really pussed ! I won’t wear a mask ever! Please rea ",
Seriously the drive up clerk at #Starbucks told me to wear a mask in my own car! No. He was rude and after taking my money he told me not to come back. I told him I don’t wear a mask while driving. I had to argue with him to give me my food after I’d paid!,
#COVID19 guidelines and recommendations are no longer a way to “flatten the curve” or “stop the spread” - it is NOW a way to condition people into giving up their rights to the government to be safe. @WilkowMajority Red Pill Please - #NoMasks#NoSixFeet,
"@newsGuy760 Maybe if we would have treated this pandemic as one instead of as a hoax, and people would just wear masks this wouldn’t have happened!  His death was 💯 avoidable!!!!  The next time someone tells you this violates their rights, remind them of the good people like Benny!",
My #facemask from #covid19 that I’m being forced to use and the mask I made during #SARS as a #big Halloween costume in #tex. One is a #joke and the other is about basic #legal and #civilrights not being treated as fundamental #humanrights to all people instead... THREAD/1 ,
"@rebeccagrants You and I don't wear a mask during our dating, just very long distance! Lol.",
In madera county the positive case rate is 0.00014% but parents are still required to wear a mask at all times to attend an outdoor track meet.#unmaskamerica #Reopencalifornia #yeson22 #repealab5 #ricoact #keepyourwages,
@DebbieRobichau3 @SonnyinSeattle_ @mmpadellan It’s their history. Some history for that immoral filth to B proud of. It just makes me ashamed as a human being let alone an American. Sick jerks! How about we keep their freedoms from them. They can’t even stand a health lockdown or a mask. Rethug FLAKES!!,
#UnMaskArizona Don’t close schools again! ,
"I have started smoking cloves so I don’t have to wear a mask at the casinos, I don’t inhale though 🤣 follow me for more fun and easy ways to get out of wearing your face diapers",
I know we have to be facist and order people to wear mask while covid 19 death and hospitalization rates have dropped by 90% in the last month and still dropping. Cant have freedom and liberty can we right? ,
"@Raiders @NFL @derekcarrqb They can shove that NATIONAL MASK MANDATE up where the sun don't shine healthy PEOPLE DO NOT HAVE TO WEAR A MASK !! DRS, NIRSES, HEALTH  ADA, CDC ADMITTED TO  THE TRUTH OF OT.",
I'm going to die from lack of oxygen while wearing this mask before I'd die of corona. ,
"@AmericanGirl_67 They have effing lied to us since the very beginning. Hugs shelter in place for 15 days to flatten the curve, that’s all I heard about. Now this idiot Joe Biden wants to make a mandatory hundred day mask wearing. This is America. Stand up for your freedom.",1
@Myskinispurple @ldluglio @codeofvets Being forced to wear a mask is most certainly a matter of rights. I am not even against wearing a mask but threatening people with arrest if they don’t wear a mask is a violation of rights. It’s more than a fucking mask.,
"@Seattsma12 No, I don’t wear a mask, because I’m nowhere near anyone else, but I sometimes slip into disposable gloves",
"Look at this group of freedom hating Americans, led by @VP Pence, calling for States to implement mandates and restrictions to slow the community spread of #COVID19.#ksleg #MaskUpKansas #IgnoreKPI ",
"Today at the store, folks are flat out refusing to wear masks because “freedom” or whatever. 1 guy is going around and saying that wearing masks actually INCREASES your chance of getting COVID. Because that makes fucking sense. 🤦🏻‍♀️",
Why is Covid being placed on death certificates when people are dying of other illnesses? Why are figures being fabricated and why are they needed to be fabricated if this virus is as lethal as is being suggested? Why masks when they are proven not to work?,
"Strong and protected you say? Ironic Masks don’t protect you from shit, and Strong?? Don’t make me laugh. You’re showing your weakness by form of stupidity. When the government sees people actually following “Covid” guidelines, they laugh. They realize how weak your mind is ",
"If that’s true, then masks don’t protect the wearer from covid. #MasksDontWork ",
@KellzBellzzah @SpinePainBegone Glad she is better.   Fear is the greatest problem.  I don't wear a mask and am in higher risk category because undue fear will NEVER rule me.,
@GeorgeGammon sympathize w much of your point George but w rights come responsibilities. As a health care worker I’ve been saddened by individualistic Americans making it a political issue to not mask+not physical distance. In this case I’m afraid we need government because we lack altruism.,
@ErrolWebber We all died. The freedom died.. the protection of our young die. The good tax margin died. Our border died this afternoon noon. Welcoming in the outlaws. There was a lot that died  from the fake president- today. Forgot: wear your mask. The first statement from the new  pres,
"@emigre80 No shirt, no shoes, no service has been upheld for decadesConservative right sued to make so bakers don't have bake gay wedding cakes &amp; pharmacist don't have to give out morning after pillsBut a facemask to help curb spread of Covid19 is a civil rights violation?🤦🏽‍♀️😢🤦🏽‍♂️😢",
Corona virus has quickly turned into a civil rights issue . Who di you think folks working in drive thrus and grocery stores without masks look like .. hint it ain’t Trump ,
Should “Mask Off” by Future be banned until the end of this pandemic? If we’re not careful it could become the Karen anthem,
The mask I wear to protect the precious sheep of Jesus Christ from my possible conveyance of a virus—this mask frustrates my ministry. Social distancing keeps me from being a ready instrument of God for conveying spiritual grace through offering the Word of God to hurting people.,
@merideth I go on a walk most days and usually say hi to people (if they’re paying attention). I don’t wear a mask while walking though.,
"@MaryWittTN @MelissaMoore77 Surely you did not suggest someone give up their freedom and wear a mask??? I can only assume you are a socialist who hates the US, the flag, Lee Greenwood, and puppies",
@dad_darius Ohio governor kindly asked. Stores however must adhere to everyone wearing masks or they can be shut down. We have people here who refuse to wear them. They are not sheep and are holding out for herd immunity. And this was never going to be mentioned again after 11/3.,
@RealBrysonGray I mean if more conservatives don’t wear masks and get Covid they have every freedom to die. #Murica,
"Sister in FL (who knows I’ve had COVID: “I haven’t changed anything really. I’m still going to work, taking meetings. I don’t wear a mask and we still go out to eat. I’ll be fine.”Me: That’s I drive drunk all the time &amp; no DUIs level stupid. You just said that.🤬🐊🍊🥴",
